OutputID	OutputName	OutputType	OutputTier	BuildingResourceTier	ConstructionTime	PlanetTypes	Factions	ResourceType	ProductionSteps	Ingredient1	Quantity1	Ingredient2	Quantity2	Ingredient3	Quantity3	Ingredient4	Quantity4	Ingredient5	Quantity5	Ingredient6	Quantity6	Ingredient7	Quantity7	Ingredient8	Quantity8
gas-giant-crew-quarters-t2	Crew Quarters	BUILDING	2		135	Gas Giant	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Alloy Frame	21	Barrier Material	18	Base Structure	15								
gas-giant-crew-quarters-t3	Crew Quarters	BUILDING	3		180	Gas Giant	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Alloy Frame	26	Barrier Material	22	Base Structure	18	Aerogel	19						
gas-giant-crew-quarters-t4	Crew Quarters	BUILDING	4		270	Gas Giant	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Alloy Frame	32	Barrier Material	27	Base Structure	22	Aerogel	23	Energy Substrate	19				
gas-giant-crew-quarters-t5	Crew Quarters	BUILDING	5		360	Gas Giant	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Alloy Frame	39	Barrier Material	33	Base Structure	27	Aerogel	28	Energy Substrate	23	Particle Accelerator	19		
gas-giant-carbon-extractor-t1	Carbon Extractor	BUILDING	1	1	90	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Base Structure	19										
gas-giant-carbon-extractor-t2	Carbon Extractor	BUILDING	2	1	75	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Base Structure	23	Iron	21								
gas-giant-carbon-extractor-t3	Carbon Extractor	BUILDING	3	1	60	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Base Structure	28	Iron	26	Tin	23						
gas-giant-carbon-extractor-t4	Carbon Extractor	BUILDING	4	1	50	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Base Structure	34	Iron	32	Tin	28	Advanced Sensor Grid	23				
gas-giant-carbon-extractor-t5	Carbon Extractor	BUILDING	5	1	40	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Base Structure	41	Iron	39	Tin	34	Advanced Sensor Grid	28	Aerogel	23		
gas-giant-hydrogen-extractor-t1	Hydrogen Extractor	BUILDING	1	1	90	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Base Structure	19										
gas-giant-hydrogen-extractor-t2	Hydrogen Extractor	BUILDING	2	1	75	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Base Structure	23	Iron	21								
gas-giant-hydrogen-extractor-t3	Hydrogen Extractor	BUILDING	3	1	60	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Base Structure	28	Iron	26	Tin	23						
gas-giant-hydrogen-extractor-t4	Hydrogen Extractor	BUILDING	4	1	50	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Base Structure	34	Iron	32	Tin	28	Advanced Sensor Grid	23				
gas-giant-hydrogen-extractor-t5	Hydrogen Extractor	BUILDING	5	1	40	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Base Structure	41	Iron	39	Tin	34	Advanced Sensor Grid	28	Aerogel	23		
gas-giant-krypton-extractor-t1	Krypton Extractor	BUILDING	1	1	90	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Base Structure	19										
gas-giant-krypton-extractor-t2	Krypton Extractor	BUILDING	2	1	75	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Base Structure	23	Iron	21								
gas-giant-krypton-extractor-t3	Krypton Extractor	BUILDING	3	1	60	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Base Structure	28	Iron	26	Tin	23						
gas-giant-krypton-extractor-t4	Krypton Extractor	BUILDING	4	1	50	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Base Structure	34	Iron	32	Tin	28	Advanced Sensor Grid	23				
gas-giant-krypton-extractor-t5	Krypton Extractor	BUILDING	5	1	40	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Base Structure	41	Iron	39	Tin	34	Advanced Sensor Grid	28	Aerogel	23		
gas-giant-nitrogen-extractor-t1	Nitrogen Extractor	BUILDING	1	1	90	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	25	Barrier Material	22	Base Structure	19										
gas-giant-nitrogen-extractor-t2	Nitrogen Extractor	BUILDING	2	1	75	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	30	Barrier Material	27	Base Structure	23	Iron	21								
gas-giant-nitrogen-extractor-t3	Nitrogen Extractor	BUILDING	3	1	60	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	36	Barrier Material	33	Base Structure	28	Iron	26	Tin	23						
gas-giant-nitrogen-extractor-t4	Nitrogen Extractor	BUILDING	4	1	50	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	44	Barrier Material	40	Base Structure	34	Iron	32	Tin	28	Advanced Sensor Grid	23				
gas-giant-nitrogen-extractor-t5	Nitrogen Extractor	BUILDING	5	1	40	Gas Giant	MUD;ONI;USTUR	Extraction		Alloy Frame	53	Barrier Material	48	Base Structure	41	Iron	39	Tin	34	Advanced Sensor Grid	28	Aerogel	23		
gas-giant-argon-extractor-t1	Argon Extractor	BUILDING	1	2	90	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	23	Alloy Frame	22	Barrier Material	19										
gas-giant-argon-extractor-t2	Argon Extractor	BUILDING	2	2	75	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	28	Alloy Frame	27	Barrier Material	23	Base Structure	21								
gas-giant-argon-extractor-t3	Argon Extractor	BUILDING	3	2	60	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	34	Alloy Frame	33	Barrier Material	28	Base Structure	26	Boron Composite	21						
gas-giant-argon-extractor-t4	Argon Extractor	BUILDING	4	2	50	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	41	Alloy Frame	40	Barrier Material	34	Base Structure	32	Boron Composite	26	Aerogel	21				
gas-giant-argon-extractor-t5	Argon Extractor	BUILDING	5	2	40	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	50	Alloy Frame	48	Barrier Material	41	Base Structure	39	Boron Composite	32	Aerogel	26	Climate Controller	25		
gas-giant-fluorine-gas-extractor-t1	Fluorine Gas Extractor	BUILDING	1	2	90	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	23	Alloy Frame	22	Barrier Material	19										
gas-giant-fluorine-gas-extractor-t2	Fluorine Gas Extractor	BUILDING	2	2	75	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	28	Alloy Frame	27	Barrier Material	23	Base Structure	21								
gas-giant-fluorine-gas-extractor-t3	Fluorine Gas Extractor	BUILDING	3	2	60	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	34	Alloy Frame	33	Barrier Material	28	Base Structure	26	Boron Composite	21						
gas-giant-fluorine-gas-extractor-t4	Fluorine Gas Extractor	BUILDING	4	2	50	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	41	Alloy Frame	40	Barrier Material	34	Base Structure	32	Boron Composite	26	Aerogel	21				
gas-giant-fluorine-gas-extractor-t5	Fluorine Gas Extractor	BUILDING	5	2	40	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	50	Alloy Frame	48	Barrier Material	41	Base Structure	39	Boron Composite	32	Aerogel	26	Climate Controller	25		
gas-giant-neon-extractor-t1	Neon Extractor	BUILDING	1	3	180	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	23	Aerogel	18	Alloy Frame	19										
gas-giant-neon-extractor-t2	Neon Extractor	BUILDING	2	3	150	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	28	Aerogel	22	Alloy Frame	23	Barrier Material	21								
gas-giant-neon-extractor-t3	Neon Extractor	BUILDING	3	3	120	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	34	Aerogel	27	Alloy Frame	28	Barrier Material	26	Base Structure	23						
gas-giant-neon-extractor-t4	Neon Extractor	BUILDING	4	3	100	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	41	Aerogel	33	Alloy Frame	34	Barrier Material	32	Base Structure	28	Boron Composite	23				
gas-giant-neon-extractor-t5	Neon Extractor	BUILDING	5	3	80	Gas Giant	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	50	Aerogel	40	Alloy Frame	41	Barrier Material	39	Base Structure	34	Boron Composite	28	Climate Controller	25		
asteroid-central-hub-t1	Central Hub	BUILDING	1			System Asteroid Belt	MUD;ONI;USTUR	Infrastructure		Auto-Built															
asteroid-central-hub-t2	Central Hub	BUILDING	2		135	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	28	Advanced Sensor Grid	25	Aluminum	22	Barrier Material	21								
asteroid-central-hub-t3	Central Hub	BUILDING	3		180	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	34	Advanced Sensor Grid	30	Aluminum	27	Barrier Material	26	Aerogel	19						
asteroid-central-hub-t4	Central Hub	BUILDING	4		270	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	41	Advanced Sensor Grid	36	Aluminum	33	Barrier Material	32	Aerogel	23	Coupling Control Core	21				
asteroid-central-hub-t5	Central Hub	BUILDING	5		360	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	50	Advanced Sensor Grid	44	Aluminum	40	Barrier Material	39	Aerogel	28	Coupling Control Core	26	Energy Substrate	21		
asteroid-cultivation-hub-t1	Cultivation Hub	BUILDING	1			System Asteroid Belt	MUD;ONI;USTUR	Infrastructure		Auto-Built															
asteroid-cultivation-hub-t2	Cultivation Hub	BUILDING	2		135	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	28	Advanced Sensor Grid	25	Aluminum	22	Barrier Material	21								
asteroid-cultivation-hub-t3	Cultivation Hub	BUILDING	3		180	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	34	Advanced Sensor Grid	30	Aluminum	27	Barrier Material	26	Aerogel	19						
asteroid-cultivation-hub-t4	Cultivation Hub	BUILDING	4		270	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	41	Advanced Sensor Grid	36	Aluminum	33	Barrier Material	32	Aerogel	23	Coupling Control Core	21				
asteroid-cultivation-hub-t5	Cultivation Hub	BUILDING	5		360	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	50	Advanced Sensor Grid	44	Aluminum	40	Barrier Material	39	Aerogel	28	Coupling Control Core	26	Energy Substrate	21		
asteroid-processing-hub-t1	Processing Hub	BUILDING	1		90	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Chromite Ore	25	Arco	20	Biomass	15										
asteroid-processing-hub-t2	Processing Hub	BUILDING	2		135	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	24	Advanced Sensor Grid	21	Aluminum	18	Barrier Material	15								
asteroid-processing-hub-t3	Processing Hub	BUILDING	3		180	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	29	Advanced Sensor Grid	26	Aluminum	22	Barrier Material	18	Aerogel	19						
asteroid-processing-hub-t4	Processing Hub	BUILDING	4		270	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	35	Advanced Sensor Grid	32	Aluminum	27	Barrier Material	22	Aerogel	23	Coupling Control Core	21				
asteroid-processing-hub-t5	Processing Hub	BUILDING	5		360	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	42	Advanced Sensor Grid	39	Aluminum	33	Barrier Material	27	Aerogel	28	Coupling Control Core	26	Energy Substrate	21		
asteroid-extraction-hub-t1	Extraction Hub	BUILDING	1		90	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Chromite Ore	25	Arco	20	Biomass	15										
asteroid-extraction-hub-t2	Extraction Hub	BUILDING	2		135	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	24	Advanced Sensor Grid	21	Aluminum	18	Barrier Material	15								
asteroid-extraction-hub-t3	Extraction Hub	BUILDING	3		180	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	29	Advanced Sensor Grid	26	Aluminum	22	Barrier Material	18	Aerogel	19						
asteroid-extraction-hub-t4	Extraction Hub	BUILDING	4		270	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	35	Advanced Sensor Grid	32	Aluminum	27	Barrier Material	22	Aerogel	23	Coupling Control Core	21				
asteroid-extraction-hub-t5	Extraction Hub	BUILDING	5		360	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	42	Advanced Sensor Grid	39	Aluminum	33	Barrier Material	27	Aerogel	28	Coupling Control Core	26	Energy Substrate	21		
asteroid-storage-hub-t1	Storage Hub	BUILDING	1		90	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Chromite Ore	25	Arco	20	Biomass	15										
asteroid-storage-hub-t2	Storage Hub	BUILDING	2		135	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	24	Advanced Sensor Grid	21	Aluminum	18	Barrier Material	15								
asteroid-storage-hub-t3	Storage Hub	BUILDING	3		180	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	29	Advanced Sensor Grid	26	Aluminum	22	Barrier Material	18	Aerogel	19						
asteroid-storage-hub-t4	Storage Hub	BUILDING	4		270	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	35	Advanced Sensor Grid	32	Aluminum	27	Barrier Material	22	Aerogel	23	Coupling Control Core	21				
asteroid-storage-hub-t5	Storage Hub	BUILDING	5		360	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	42	Advanced Sensor Grid	39	Aluminum	33	Barrier Material	27	Aerogel	28	Coupling Control Core	26	Energy Substrate	21		
asteroid-farm-hub-t1	Farm Hub	BUILDING	1		90	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Chromite Ore	25	Arco	20	Biomass	15										
asteroid-farm-hub-t2	Farm Hub	BUILDING	2		135	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	24	Advanced Sensor Grid	21	Aluminum	18	Barrier Material	15								
asteroid-farm-hub-t3	Farm Hub	BUILDING	3		180	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	29	Advanced Sensor Grid	26	Aluminum	22	Barrier Material	18	Aerogel	19						
asteroid-farm-hub-t4	Farm Hub	BUILDING	4		270	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	35	Advanced Sensor Grid	32	Aluminum	27	Barrier Material	22	Aerogel	23	Coupling Control Core	21				
asteroid-farm-hub-t5	Farm Hub	BUILDING	5		360	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	42	Advanced Sensor Grid	39	Aluminum	33	Barrier Material	27	Aerogel	28	Coupling Control Core	26	Energy Substrate	21		
asteroid-power-plant-t1	Power Plant	BUILDING	1		90	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Chromite Ore	25	Arco	20	Biomass	15										
asteroid-power-plant-t2	Power Plant	BUILDING	2		135	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	24	Advanced Sensor Grid	21	Aluminum	18	Barrier Material	15								
asteroid-power-plant-t3	Power Plant	BUILDING	3		180	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	29	Advanced Sensor Grid	26	Aluminum	22	Barrier Material	18	Aerogel	19						
asteroid-power-plant-t4	Power Plant	BUILDING	4		270	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	35	Advanced Sensor Grid	32	Aluminum	27	Barrier Material	22	Aerogel	23	Coupling Control Core	21				
asteroid-power-plant-t5	Power Plant	BUILDING	5		360	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	42	Advanced Sensor Grid	39	Aluminum	33	Barrier Material	27	Aerogel	28	Coupling Control Core	26	Energy Substrate	21		
asteroid-crew-quarters-t1	Crew Quarters	BUILDING	1		90	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Chromite Ore	25	Arco	20	Biomass	15										
asteroid-crew-quarters-t2	Crew Quarters	BUILDING	2		135	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	24	Advanced Sensor Grid	21	Aluminum	18	Barrier Material	15								
asteroid-crew-quarters-t3	Crew Quarters	BUILDING	3		180	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	29	Advanced Sensor Grid	26	Aluminum	22	Barrier Material	18	Aerogel	19						
asteroid-crew-quarters-t4	Crew Quarters	BUILDING	4		270	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	35	Advanced Sensor Grid	32	Aluminum	27	Barrier Material	22	Aerogel	23	Coupling Control Core	21				
asteroid-crew-quarters-t5	Crew Quarters	BUILDING	5		360	System Asteroid Belt	MUD;ONI;USTUR	Infrastructure	1	Boron	42	Advanced Sensor Grid	39	Aluminum	33	Barrier Material	27	Aerogel	28	Coupling Control Core	26	Energy Substrate	21		
asteroid-copper-processor-t1	Copper Processor	BUILDING	1	1	60	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite Ore	25	Arco	20	Biomass	15										
asteroid-copper-processor-t2	Copper Processor	BUILDING	2	1	45	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	30	Arco	24	Biomass	18	Barrier Material	21								
asteroid-copper-processor-t3	Copper Processor	BUILDING	3	1	30	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	36	Arco	29	Biomass	22	Barrier Material	26	Base Structure	23						
asteroid-copper-processor-t4	Copper Processor	BUILDING	4	1	25	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	44	Arco	35	Biomass	27	Barrier Material	32	Base Structure	28	Boron	23				
asteroid-copper-processor-t5	Copper Processor	BUILDING	5	1	20	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	53	Arco	42	Biomass	33	Barrier Material	39	Base Structure	34	Boron	28	Advanced Sensor Grid	25		
asteroid-aluminum-processor-t1	Aluminum Processor	BUILDING	1	2	60	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite Ore	25	Arco	20	Biomass	15										
asteroid-aluminum-processor-t2	Aluminum Processor	BUILDING	2	2	45	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	30	Arco	24	Biomass	18	Boron	19								
asteroid-aluminum-processor-t3	Aluminum Processor	BUILDING	3	2	30	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	36	Arco	29	Biomass	22	Boron	23	Advanced Sensor Grid	21						
asteroid-aluminum-processor-t4	Aluminum Processor	BUILDING	4	2	25	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	44	Arco	35	Biomass	27	Boron	28	Advanced Sensor Grid	26	Aerogel	21				
asteroid-aluminum-processor-t5	Aluminum Processor	BUILDING	5	2	20	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	53	Arco	42	Biomass	33	Boron	34	Advanced Sensor Grid	32	Aerogel	26	Aluminum	25		
asteroid-boron-processor-t1	Boron Processor	BUILDING	1	2	60	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite Ore	25	Arco	20	Biomass	15										
asteroid-boron-processor-t2	Boron Processor	BUILDING	2	2	45	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	30	Arco	24	Biomass	18	Boron	19								
asteroid-boron-processor-t3	Boron Processor	BUILDING	3	2	30	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	36	Arco	29	Biomass	22	Boron	23	Advanced Sensor Grid	21						
asteroid-boron-processor-t4	Boron Processor	BUILDING	4	2	25	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	44	Arco	35	Biomass	27	Boron	28	Advanced Sensor Grid	26	Aerogel	21				
asteroid-boron-processor-t5	Boron Processor	BUILDING	5	2	20	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	53	Arco	42	Biomass	33	Boron	34	Advanced Sensor Grid	32	Aerogel	26	Aluminum	25		
asteroid-lithium-processor-t1	Lithium Processor	BUILDING	1	2	60	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite Ore	25	Arco	20	Biomass	15										
asteroid-lithium-processor-t2	Lithium Processor	BUILDING	2	2	45	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	30	Arco	24	Biomass	18	Boron	19								
asteroid-lithium-processor-t3	Lithium Processor	BUILDING	3	2	30	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	36	Arco	29	Biomass	22	Boron	23	Advanced Sensor Grid	21						
asteroid-lithium-processor-t4	Lithium Processor	BUILDING	4	2	25	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	44	Arco	35	Biomass	27	Boron	28	Advanced Sensor Grid	26	Aerogel	21				
asteroid-lithium-processor-t5	Lithium Processor	BUILDING	5	2	20	System Asteroid Belt	MUD;ONI;USTUR	Processing	1	Chromite	53	Arco	42	Biomass	33	Boron	34	Advanced Sensor Grid	32	Aerogel	26	Aluminum	25		
asteroid-copper-ore-extractor-t1	Copper Ore Extractor	BUILDING	1	1	90	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Barrier Material	25	Base Structure	22	Copper	19										
asteroid-copper-ore-extractor-t2	Copper Ore Extractor	BUILDING	2	1	75	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Barrier Material	30	Base Structure	27	Copper	23	Copper Wire	21								
asteroid-copper-ore-extractor-t3	Copper Ore Extractor	BUILDING	3	1	60	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Barrier Material	36	Base Structure	33	Copper	28	Copper Wire	26	Chromite	23						
asteroid-copper-ore-extractor-t4	Copper Ore Extractor	BUILDING	4	1	50	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Barrier Material	44	Base Structure	40	Copper	34	Copper Wire	32	Chromite	28	Boron	23				
asteroid-copper-ore-extractor-t5	Copper Ore Extractor	BUILDING	5	1	40	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Barrier Material	53	Base Structure	48	Copper	41	Copper Wire	39	Chromite	34	Boron	28	Advanced Sensor Grid	25		
asteroid-aluminum-ore-extractor-t1	Aluminum Ore Extractor	BUILDING	1	2	90	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Boron	23	Advanced Sensor Grid	20	Aluminum	17										
asteroid-aluminum-ore-extractor-t2	Aluminum Ore Extractor	BUILDING	2	2	75	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Boron	28	Advanced Sensor Grid	24	Aluminum	21	Barrier Material	21								
asteroid-aluminum-ore-extractor-t3	Aluminum Ore Extractor	BUILDING	3	2	60	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Boron	34	Advanced Sensor Grid	29	Aluminum	26	Barrier Material	26	Base Structure	23						
asteroid-aluminum-ore-extractor-t4	Aluminum Ore Extractor	BUILDING	4	2	50	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Boron	41	Advanced Sensor Grid	35	Aluminum	32	Barrier Material	32	Base Structure	28	Aerogel	21				
asteroid-aluminum-ore-extractor-t5	Aluminum Ore Extractor	BUILDING	5	2	40	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Boron	50	Advanced Sensor Grid	42	Aluminum	39	Barrier Material	39	Base Structure	34	Aerogel	26	Bio Stabilizer	25		
asteroid-boron-ore-extractor-t1	Boron Ore Extractor	BUILDING	1	2	90	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Boron	23	Advanced Sensor Grid	20	Aluminum	17										
asteroid-boron-ore-extractor-t2	Boron Ore Extractor	BUILDING	2	2	75	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Boron	28	Advanced Sensor Grid	24	Aluminum	21	Barrier Material	21								
asteroid-boron-ore-extractor-t3	Boron Ore Extractor	BUILDING	3	2	60	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Boron	34	Advanced Sensor Grid	29	Aluminum	26	Barrier Material	26	Base Structure	23						
asteroid-boron-ore-extractor-t4	Boron Ore Extractor	BUILDING	4	2	50	System Asteroid Belt	MUD;ONI;USTUR	Extraction		Boron	41	Advanced Sensor Grid	35	Aluminum	32	Barrier Material	32	Base Structure	28	Aerogel	21				
